transcript_id,keyword,start_timestamp(seconds),end_timestamp(seconds),confidence_score(percentage)
12,out,110.22,110.58,100.00
12,for,110.58,110.88,100.00
12,is,110.88,111.24,100.00
12,if,111.63,111.84,100.00
12,their,111.84,112.02,64.30
12,income,112.02,112.35,100.00
12,is,112.35,112.53,100.00
12,rising,112.53,113.04,100.00
12,proportionally,113.04,113.73,73.48
12,with,113.73,114.03,100.00
12,the,114.06,114.25,86.75
12,initial,114.25,114.63,49.63
12,rate,114.63,114.87,100.00
12,of,114.87,114.96,100.00
12,inflation,114.99,115.68,100.00
12,for,116.19,116.46,94.18
12,the,116.46,116.58,94.18
12,mood,116.58,116.91,94.18
12,if,116.94,117.12,100.00
12,your,117.12,117.24,100.00
12,organization,117.24,117.9,100.00
12,operates,117.9,118.29,100.00
12,on,118.29,118.41,100.00
12,a,118.41,118.47,100.00
12,global,118.47,118.8,100.00
12,scale,118.8,119.31,100.00
12,inflation,119.73,120.33,100.00
12,can,120.33,120.54,100.00
12,have,120.54,120.78,100.00
12,an,120.78,120.87,100.00
12,impact,120.87,121.35,100.00
12,on,121.35,121.5,100.00
12,your,121.5,121.59,63.83
12,price,121.59,121.92,100.00
12,point,121.92,122.37,100.00
12,when,122.7,122.94,100.00
12,selling,122.94,123.25,100.00
12,oxide,123.25,123.69,54.20
12,your,123.69,123.78,100.00
12,companies,123.78,124.5,86.63
12,or,124.65,124.8,75.71
12,country's,124.8,125.37,67.05
12,borders,125.4,126.09,100.00
12,liquidity,127.62,128.58,100.00
12,determined,128.79,129.32,61.81
12,decades,129.32,129.81,100.00
12,how,129.81,129.99,70.41
12,accessible,129.99,130.5,100.00
12,your,130.5,130.74,100.00
12,assets,130.74,131.16,100.00
12,are,131.16,131.4,93.65
12,what,132.0,132.24,99.84
12,monetary,132.24,132.72,100.00
12,value,132.72,133.05,100.00
12,your,133.05,133.23,84.54
12,assets,133.23,133.59,46.24
12,regenerative,133.59,134.31,100.00
12,their,134.31,134.49,100.00
12,work,134.49,134.91,67.15
12,are,134.97,135.12,63.48
12,sold,135.12,135.39,77.98
12,today,135.39,135.78,93.56
12,corporates,135.87,136.38,68.36
12,usually,136.38,136.77,100.00
12,need,136.77,137.01,100.00
12,to,137.01,137.16,100.00
12,have,137.16,137.4,100.00
12,a,137.4,137.43,100.00
12,balanced,137.43,137.82,73.82
12,liquidity,137.82,138.39,100.00
12,since,138.39,138.93,98.78
12,creditors,139.26,139.77,73.33
12,can,139.77,139.95,100.00
12,demand,139.95,140.31,100.00
12,the,140.31,140.4,100.00
12,money,140.4,140.7,100.00
12,at,140.7,140.94,100.00
12,any,140.94,141.21,77.23
12,time,141.21,141.45,77.23
12,and,142.14,142.38,100.00
12,the,142.38,142.44,86.94
12,speed,142.44,142.83,100.00
12,that,142.83,143.01,100.00
12,your,143.01,143.73,100.00
12,business,143.79,144.24,100.00
12,can,144.24,144.42,100.00
12,generate,144.42,144.93,100.00
12,cash,144.96,145.41,100.00
12,at,145.44,145.65,100.00
12,me,145.68,145.98,100.00
12,how,145.98,146.16,100.00
12,a,146.16,146.22,82.31
12,significant,146.22,146.79,100.00
12,impact,146.79,147.24,100.00
12,on,147.24,147.36,90.68
12,on,147.36,147.48,100.00
12,its,147.48,147.66,100.00
12,financial,147.66,148.26,100.00
12,well,148.26,148.53,100.00
12,being,148.59,149.01,100.00
13,jeffrey,0.06,0.54,100.00
13,howard,0.54,0.87,100.00
13,archer,0.87,1.32,100.00
13,baron,1.5,1.92,100.00
13,archer,1.95,2.4,100.00
13,of,2.43,2.61,100.00
13,weston,2.61,3.12,100.00
13,super,3.12,3.48,100.00
13,mare,3.48,3.93,100.00
13,born,4.11,4.56,100.00
13,april,4.59,4.95,100.00
13,fifteenth,4.95,5.49,96.22
13,nineteen,5.52,6.15,100.00
13,forty,6.15,6.66,100.00
13,is,6.72,6.96,100.00
13,an,6.96,7.11,100.00
13,english,7.11,7.5,100.00
13,novelist,7.5,8.22,100.00
13,life,8.34,8.7,100.00
13,peer,8.7,9.0,100.00
13,and,9.0,9.15,100.00
13,former,9.15,9.51,100.00
13,politician,9.51,10.29,100.00
13,before,10.68,11.13,100.00
13,becoming,11.13,11.61,100.00
13,an,11.61,11.79,100.00
13,author,11.82,12.39,100.00
13,archie,12.48,12.84,95.03
13,was,12.84,13.02,100.00
13,a,13.02,13.08,100.00
13,member,13.08,13.47,100.00
13,of,13.47,13.68,100.00
13,parliament,13.68,14.25,100.00
13,nineteen,14.37,15.0,100.00
13,sixty,15.0,15.42,100.00
13,nine,15.42,15.72,100.00
13,to,15.72,15.84,100.00
13,nineteen,15.84,16.38,100.00
13,seventy,16.38,16.92,100.00
13,four,16.92,17.46,100.00
13,but,17.52,17.79,100.00
13,did,17.79,18.0,100.00
13,not,18.0,18.3,100.00
13,seek,18.3,18.6,100.00
13,reelection,18.6,19.23,84.90
13,after,19.26,19.62,100.00
13,a,19.62,19.68,100.00
13,finance,19.68,20.16,92.21
13,oil,20.16,20.25,62.91
13,scandal,20.25,20.76,100.00
13,that,20.76,20.94,100.00
13,left,20.94,21.36,100.00
13,him,21.36,21.51,75.30
13,almost,21.54,22.11,100.00
13,bankrupt,22.14,22.89,100.00
13,he,23.31,23.46,100.00
13,revived,23.46,24.0,100.00
13,his,24.0,24.15,100.00
13,fortunes,24.15,24.66,100.00
13,as,24.66,24.87,100.00
13,a,24.87,24.93,100.00
13,bestselling,24.93,25.59,100.00
13,novelist,25.59,26.28,100.00
13,his,26.4,26.67,100.00
13,books,26.67,27.06,100.00
13,have,27.06,27.27,100.00
13,sold,27.27,27.6,100.00
13,more,27.6,27.81,100.00
13,than,27.81,27.99,100.00
13,three,27.99,28.23,100.00
13,hundred,28.23,28.65,100.00
13,twenty,28.65,28.98,100.00
13,million,28.98,29.4,100.00
13,copies,29.4,29.94,100.00
13,worldwide,29.94,30.66,100.00
13,archer,31.02,31.38,100.00
13,wrote,31.38,31.71,100.00
13,his,31.71,31.92,100.00
13,first,31.92,32.28,100.00
13,book,32.28,32.64,100.00
13,not,32.79,33.06,100.00
13,a,33.06,33.12,100.00
13,penny,33.15,33.45,100.00
13,more,33.45,33.93,100.00
13,not,34.05,34.35,100.00
13,a,34.35,34.41,100.00
13,penny,34.41,34.8,100.00
13,less,34.8,35.28,100.00
13,in,35.4,35.58,100.00
13,the,35.58,35.73,100.00
13,autumn,35.76,36.15,100.00
13,of,36.18,36.36,100.00
13,nineteen,36.36,36.93,100.00
13,seventy,36.93,37.47,100.00
13,four,37.47,38.01,100.00
13,as,38.07,38.37,100.00
13,a,38.37,38.43,100.00
13,means,38.43,38.82,100.00
13,of,38.85,39.0,100.00
13,avoiding,39.0,39.42,100.00
13,bankruptcy,39.42,40.23,100.00
13,the,40.62,40.8,100.00
13,bug,40.8,41.13,96.91
13,was,41.13,41.31,100.00
13,picked,41.31,41.61,100.00
13,up,41.61,41.82,100.00
13,by,41.85,42.06,100.00
13,the,42.06,42.18,100.00
13,literary,42.18,42.72,100.00
13,agent,42.72,43.11,100.00
13,debra,43.14,43.44,100.00
13,on,43.5,43.92,100.00
13,and,43.92,44.1,100.00
13,published,44.1,44.58,100.00
13,first,44.58,44.94,100.00
13,in,44.94,45.09,100.00
13,the,45.09,45.21,100.00
13,us,45.21,45.81,100.00
13,then,45.93,46.17,97.97
13,eventually,46.17,46.89,100.00
13,and,46.89,47.07,100.00
13,britain,47.07,47.4,100.00
13,in,47.4,47.52,100.00
13,the,47.52,47.64,100.00
13,autumn,47.67,48.06,100.00
13,of,48.06,48.18,100.00
13,nineteen,48.18,48.78,100.00
13,seventy,48.78,49.2,100.00
13,six,49.2,49.74,100.00
13,a,50.13,50.28,94.69
13,radio,50.28,50.67,100.00
13,adaptation,50.67,51.54,100.00
13,was,51.54,51.72,100.00
13,aired,51.72,51.99,100.00
13,on,51.99,52.17,100.00
13,bbc,52.17,52.89,100.00
13,radio,52.89,53.31,100.00
13,four,53.31,53.58,100.00
13,and,53.58,53.73,64.07
13,the,53.73,53.85,100.00
13,early,53.85,54.15,100.00
13,nineteen,54.15,54.72,100.00
13,eighties,54.75,55.2,100.00
13,under,55.2,55.38,100.00
13,bbc,55.38,56.01,100.00
13,television,56.01,56.64,100.00
13,adaptation,56.67,57.6,100.00
13,of,57.63,57.78,100.00
13,the,57.78,57.87,100.00
13,book,57.87,58.14,100.00
13,was,58.14,58.32,100.00
13,broadcast,58.32,59.01,100.00
13,and,59.01,59.16,100.00
13,nineteen,59.19,59.73,100.00
13,ninety,59.73,60.24,100.00
13,cain,60.87,61.23,100.00
13,and,61.23,61.41,100.00
13,abel,61.41,61.86,100.00
13,nineteen,61.95,62.55,100.00
13,seventy,62.55,63.06,100.00
13,nine,63.06,63.48,100.00
13,proved,63.6,63.99,100.00
13,to,63.99,64.11,100.00
13,be,64.11,64.26,100.00
13,his,64.26,64.47,100.00
13,best,64.47,64.8,100.00
13,selling,64.8,65.19,100.00
13,work,65.19,65.58,100.00
13,reaching,65.7,66.15,100.00
13,number,66.15,66.45,100.00
13,one,66.45,66.84,100.00
13,on,66.87,67.08,100.00
13,the,67.08,67.17,100.00
13,new,67.17,67.35,100.00
13,york,67.35,67.71,100.00
13,times,67.71,68.13,100.00
13,bestsellers,68.13,68.91,100.00
13,list,68.91,69.42,100.00
13,like,69.81,70.17,100.00
13,most,70.17,70.5,100.00
13,of,70.5,70.65,100.00
13,his,70.65,70.86,100.00
13,early,70.86,71.19,100.00
13,work,71.19,71.58,100.00
13,it,71.7,71.91,100.00
13,was,71.91,72.18,100.00
13,edited,72.18,72.48,100.00
13,by,72.48,72.72,100.00
13,richard,72.72,73.14,100.00
13,cole,73.14,73.4,34.56
13,on,73.4,73.77,100.00
13,the,73.92,74.1,100.00
13,olympic,74.1,74.52,100.00
13,fencing,74.52,74.97,100.00
13,gold,74.97,75.27,100.00
13,medalist,75.27,75.9,100.00
13,it,76.26,76.44,100.00
13,was,76.44,76.62,100.00
13,made,76.62,76.92,100.00
13,into,76.92,77.19,100.00
13,a,77.19,77.22,100.00
13,television,77.22,77.73,100.00
13,miniseries,77.73,78.33,100.00
13,by,78.33,78.51,100.00
13,cbs,78.51,79.2,100.00
13,in,79.23,79.47,100.00
13,nineteen,79.47,80.04,100.00
13,eighty,80.07,80.31,100.00
13,five,80.31,80.64,100.00
13,five,80.64,80.91,100.00
13,starring,81.06,81.66,100.00
13,peter,81.66,81.96,100.00
13,strauss,81.96,82.44,57.11
13,and,82.44,82.65,100.00
13,sam,82.65,83.04,100.00
13,neill,83.04,83.46,92.18
13,the,83.82,83.97,100.00
13,following,83.97,84.51,100.00
13,year,84.51,84.9,100.00
13,granada,85.02,85.5,100.00
13,tv,85.5,85.89,100.00
13,screen,85.89,86.37,100.00
13,baton,86.37,86.76,71.78
13,part,86.76,87.09,100.00
13,adaptation,87.09,87.96,100.00
13,of,87.99,88.14,100.00
13,another,88.14,88.59,100.00
13,archer,88.62,89.01,100.00
13,bestseller,89.01,89.82,78.16
13,first,89.94,90.3,100.00
13,among,90.3,90.6,100.00
13,equals,90.63,91.23,100.00
13,which,91.35,91.62,100.00
13,told,91.62,91.92,100.00
13,the,91.92,92.01,100.00
13,story,92.01,92.46,100.00
13,of,92.49,92.67,100.00
13,four,92.67,92.94,100.00
13,men,92.94,93.27,100.00
13,and,93.3,93.51,100.00
13,their,93.51,93.66,100.00
13,quest,93.66,94.08,100.00
13,to,94.08,94.2,100.00
13,become,94.2,94.65,100.00
13,prime,94.65,95.01,100.00
13,minister,95.01,95.58,100.00
13,and,95.91,96.12,100.00
13,the,96.12,96.21,100.00
13,us,96.21,96.75,100.00
13,edition,96.75,97.17,100.00
13,of,97.17,97.32,100.00
13,the,97.32,97.44,100.00
13,novel,97.44,97.98,100.00
13,the,98.07,98.22,100.00
13,character,98.22,98.7,100.00
13,of,98.7,98.79,100.00
13,andrew,98.79,99.12,100.00
13,fraser,99.15,99.69,100.00
13,was,99.69,99.9,100.00
13,eliminated,99.9,100.53,100.00
13,re,100.65,100.8,39.93
13,reducing,100.8,101.19,100.00
13,the,101.19,101.31,100.00
13,number,101.31,101.7,100.00
13,of,101.7,101.82,100.00
13,protagonists,101.82,102.6,100.00
13,to,102.63,102.75,99.36
13,three,102.75,103.2,100.00
13,as,103.83,104.07,100.00
13,well,104.07,104.28,100.00
13,as,104.28,104.4,100.00
13,novels,104.4,104.88,100.00
13,and,104.88,105.03,100.00
13,short,105.03,105.36,100.00
13,stories,105.36,105.99,100.00
13,archer,106.08,106.44,100.00
13,has,106.47,106.68,100.00
13,also,106.68,107.07,100.00
13,written,107.07,107.43,100.00
13,three,107.43,107.7,100.00
13,stage,107.7,108.15,100.00
13,plays,108.15,108.69,100.00
13,the,109.08,109.23,100.00
13,first,109.23,109.77,100.00
13,beyond,109.92,110.4,100.00
13,reasonable,110.4,110.94,100.00
13,doubt,110.94,111.33,100.00
13,opened,111.48,111.9,100.00
13,in,111.9,112.02,95.38
13,nineteen,112.02,112.59,100.00
13,eighty,112.62,112.89,100.00
13,seven,112.89,113.31,100.00
13,and,113.34,113.49,100.00
13,ran,113.49,113.7,100.00
13,at,113.7,113.79,100.00
13,the,113.79,113.88,100.00
13,queens,113.88,114.39,67.58
13,theatre,114.39,114.78,100.00
13,in,114.78,114.93,100.00
13,london's,114.93,115.41,100.00
13,west,115.41,115.77,100.00
13,end,115.77,116.04,100.00
13,for,116.04,116.22,100.00
13,over,116.22,116.4,100.00
13,a,116.4,116.49,100.00
13,year,116.49,116.88,100.00
13,twenty,117.27,117.69,100.00
13,eight,117.69,117.96,100.00
13,archers,118.08,118.53,89.83
13,next,118.53,118.83,100.00
13,play,118.83,119.22,100.00
13,exclusive,119.34,120.12,100.00
13,was,120.3,120.57,100.00
13,not,120.57,120.89,100.00
13,well,120.96,121.14,100.00
13,received,121.14,121.74,100.00
13,by,121.74,121.89,100.00
13,critics,121.89,122.4,100.00
13,and,122.52,122.76,100.00
13,closed,122.76,123.3,100.00
13,after,123.3,123.66,100.00
13,a,123.66,123.72,100.00
13,few,123.72,123.93,100.00
13,weeks,123.93,124.44,100.00
13,his,124.8,125.07,100.00
13,final,125.07,125.43,100.00
13,play,125.43,125.85,100.00
13,the,126.0,126.21,100.00
13,accused,126.24,126.9,100.00
13,opened,127.05,127.44,100.00
13,at,127.44,127.56,100.00
13,the,127.56,127.65,100.00
13,theatre,127.65,128.04,100.00
13,royal,128.04,128.43,100.00
13,windsor,128.55,129.06,100.00
13,on,129.09,129.3,100.00
13,september,129.3,129.93,100.00
13,twenty,129.93,130.32,100.00
13,six,130.32,130.68,100.00
13,two,130.71,130.98,100.00
13,thousand,130.98,131.64,100.00
13,before,131.79,132.24,100.00
13,transferring,132.24,132.96,100.00
13,to,132.96,133.08,100.00
13,the,133.08,133.17,100.00
13,theatre,133.17,133.56,100.00
13,royal,133.56,133.98,100.00
13,haymarket,134.13,134.76,100.00
13,in,134.79,134.94,100.00
13,the,134.94,135.03,100.00
13,west,135.03,135.3,100.00
13,hand,135.3,135.57,87.53
13,in,135.6,135.78,92.48
13,december,135.78,136.38,100.00
13,and,137.04,137.22,100.00
13,nineteen,137.22,137.82,100.00
13,eighty,137.85,138.12,100.00
13,eight,138.12,138.42,100.00
13,after,138.42,138.78,56.48
13,kathleen,138.78,139.41,100.00
13,burnett,139.41,139.77,96.79
13,accused,139.77,140.17,93.81
13,archer,140.19,140.61,56.35
13,of,140.61,140.82,100.00
13,play,140.82,141.12,68.05
13,arising,141.12,141.69,67.98
13,a,141.69,141.75,100.00
13,story,141.75,142.2,100.00
13,she'd,142.2,142.53,100.00
13,written,142.53,142.89,100.00
13,and,142.89,143.13,100.00
13,including,143.13,143.73,100.00
13,it,143.76,143.94,100.00
13,in,143.94,144.09,75.64
13,his,144.09,144.24,100.00
13,short,144.24,144.6,100.00
13,story,144.6,144.99,100.00
13,collection,144.99,145.65,100.00
13,a,145.77,145.95,100.00
13,twist,145.95,146.4,100.00
13,in,146.43,146.58,100.00
13,the,146.58,146.67,100.00
13,tale,146.67,147.12,100.00
13,archer,147.48,147.87,100.00
13,denied,147.87,148.29,100.00
13,he,148.29,148.44,100.00
13,had,148.44,148.71,100.00
13,plagiarized,148.71,149.58,88.02
13,the,149.58,149.67,98.41
13,story,149.67,150.24,100.00
13,claiming,150.36,150.81,100.00
13,he'd,150.81,151.02,96.93
13,simply,151.02,151.44,100.00
13,been,151.44,151.71,100.00
13,inspired,151.71,152.4,100.00
13,by,152.4,152.61,100.00
13,the,152.61,152.79,100.00
13,idea,152.79,153.27,100.00
13,the,153.69,153.81,100.00
13,sword,153.81,154.26,100.00
13,the,154.38,154.53,100.00
13,long,154.53,154.89,100.00
13,and,154.89,155.01,100.00
13,the,155.01,155.1,97.65
13,tall,155.1,155.55,100.00
13,an,155.7,155.91,92.77
13,illustrated,155.91,156.66,100.00
13,collection,156.66,157.26,100.00
13,of,157.29,157.44,100.00
13,archer's,157.47,158.04,69.15
13,short,158.07,158.46,100.00
13,stories,158.46,159.12,100.00
13,was,159.21,159.48,100.00
13,published,159.48,159.96,100.00
13,in,159.96,160.11,100.00
13,november,160.11,160.62,100.00
13,two,160.62,160.83,100.00
13,thousand,160.83,161.28,100.00
13,twenty,161.32,161.97,100.00
13,with,162.06,162.33,100.00
13,watercolor,162.33,162.99,100.00
13,illustrations,162.99,163.77,100.00
13,by,163.77,164.07,100.00
13,artist,164.1,164.58,100.00
13,paul,164.58,164.85,100.00
13,cox,164.85,165.42,100.00
14,the,0.0,0.15,81.08
14,mammoth,0.15,0.57,100.00
14,is,0.6,0.78,100.00
14,a,0.78,0.84,100.00
14,member,0.84,1.26,100.00
14,of,1.26,1.47,100.00
14,an,1.47,1.56,100.00
14,extinct,1.56,2.07,100.00
14,group,2.07,2.37,100.00
14,of,2.37,2.52,100.00
14,elephants,2.52,3.27,100.00
14,mammoths,3.6,4.2,100.00
14,were,4.2,4.38,100.00
14,hairy,4.38,4.74,100.00
14,elephants,4.74,5.28,100.00
14,of,5.28,5.4,100.00
14,the,5.4,5.52,100.00
14,genus,5.52,6.0,100.00
14,mammoth,6.0,6.29,59.53
14,mammatus,6.29,6.81,27.17
14,they,7.17,7.41,100.00
14,lived,7.41,7.68,100.00
14,in,7.68,7.83,100.00
14,europe,7.83,8.25,100.00
14,until,8.25,8.64,100.00
14,four,8.64,8.94,100.00
14,thousand,8.94,9.51,100.00
14,five,9.51,9.93,100.00
14,hundred,9.93,10.32,100.00
14,years,10.32,10.74,100.00
14,ago,10.74,11.19,100.00
14,and,11.34,11.52,100.00
14,were,11.52,11.7,100.00
14,adapted,11.7,12.27,100.00
14,to,12.27,12.42,100.00
14,cold,12.42,12.81,100.00
14,climate,12.81,13.41,100.00
14,they,13.8,14.01,100.00
14,were,14.01,14.19,100.00
14,killed,14.19,14.55,100.00
14,off,14.55,14.85,100.00
14,by,14.85,15.12,100.00
14,hunters,15.12,15.57,100.00
14,and,15.57,15.81,100.00
14,climate,15.81,16.26,100.00
14,change,16.26,16.86,100.00
14,there,17.22,17.46,100.00
14,were,17.46,17.64,100.00
14,a,17.64,17.67,100.00
14,series,17.67,18.18,100.00
14,of,18.18,18.36,100.00
14,ice,18.36,18.63,100.00
14,ages,18.63,19.11,100.00
14,which,19.26,19.5,100.00
14,allowed,19.5,19.86,100.00
14,the,19.86,19.95,100.00
14,math,19.95,20.16,42.70
14,myths,20.16,20.43,39.10
14,to,20.43,20.58,100.00
14,spread,20.58,21.0,100.00
14,across,21.0,21.39,100.00
14,the,21.39,21.51,100.00
14,land,21.51,21.96,100.00
14,the,22.35,22.53,100.00
14,various,22.53,23.04,100.00
14,species,23.04,23.64,100.00
14,of,23.64,23.82,100.00
14,mammoth,23.82,24.3,100.00
14,were,24.3,24.54,100.00
14,commonly,24.54,25.2,100.00
14,equipped,25.2,25.59,100.00
14,with,25.59,25.77,100.00
14,long,25.77,26.25,100.00
14,curved,26.37,26.79,100.00
14,tusks,26.82,27.33,100.00
14,and,27.33,27.75,100.00
14,in,27.9,28.11,100.00
14,northern,28.11,28.53,100.00
14,species,28.53,29.28,100.00
14,a,29.43,29.58,100.00
14,covering,29.58,30.03,100.00
14,of,30.03,30.21,95.95
14,long,30.21,30.54,100.00
14,hair,30.54,30.96,100.00
14,the,31.38,31.56,100.00
14,oldest,31.56,31.98,100.00
14,representative,31.98,32.94,100.00
14,of,32.94,33.15,100.00
14,mammoth,33.15,33.63,100.00
14,us,33.63,33.93,51.94
14,the,34.05,34.23,100.00
14,south,34.23,34.59,100.00
14,african,34.59,35.1,100.00
14,mammoth,35.1,35.64,100.00
14,amazon,35.79,36.27,100.00
14,planet,36.3,36.69,93.95
14,fronds,36.69,37.29,41.45
14,appeared,37.41,37.95,100.00
14,around,37.95,38.34,100.00
14,five,38.37,38.73,100.00
14,million,38.73,39.18,100.00
14,years,39.18,39.6,100.00
14,ago,39.6,39.87,100.00
14,during,39.87,40.2,100.00
14,the,40.2,40.32,100.00
14,the,40.32,40.38,100.00
14,early,40.41,40.71,100.00
14,pliocene,40.71,41.4,100.00
14,in,41.4,41.58,100.00
14,what,41.58,41.79,100.00
14,is,41.79,41.94,100.00
14,now,41.94,42.18,100.00
14,southern,42.18,42.63,100.00
14,and,42.63,42.84,100.00
14,eastern,42.87,43.38,100.00
14,africa,43.38,44.04,100.00
14,descendant,44.4,45.0,91.50
14,species,45.0,45.66,100.00
14,of,45.66,45.78,100.00
14,these,45.78,46.05,100.00
14,mammoths,46.05,46.56,100.00
14,moved,46.56,46.98,100.00
14,north,46.98,47.31,100.00
14,and,47.31,47.52,100.00
14,continued,47.52,48.09,100.00
14,to,48.09,48.21,100.00
14,propagate,48.21,48.78,100.00
14,into,48.78,49.05,100.00
14,numerous,49.05,49.56,100.00
14,subsequent,49.56,50.19,100.00
14,species,50.19,50.94,100.00
14,eventually,51.03,51.72,100.00
14,covering,51.72,52.2,100.00
14,most,52.2,52.53,100.00
14,of,52.53,52.71,100.00
14,eurasia,52.71,53.22,100.00
14,before,53.22,53.61,100.00
14,extending,53.61,54.18,100.00
14,into,54.18,54.45,100.00
14,the,54.45,54.6,100.00
14,americas,54.6,55.26,100.00
14,at,55.26,55.44,100.00
14,least,55.44,55.77,100.00
14,six,55.77,56.16,100.00
14,hundred,56.16,56.61,100.00
14,thousand,56.61,57.15,100.00
14,years,57.15,57.48,100.00
14,ago,57.48,57.93,100.00
14,the,58.29,58.47,100.00
14,last,58.47,58.89,100.00
14,species,58.89,59.52,100.00
14,to,59.52,59.67,100.00
14,emerge,59.67,60.27,100.00
14,the,60.48,60.57,100.00
14,woolly,60.57,60.9,100.00
14,mammoth,60.9,61.47,100.00
14,emperor,61.65,62.01,81.49
14,image,62.01,62.31,81.23
14,nes,62.31,62.88,64.34
14,developed,63.0,63.54,100.00
14,about,63.54,63.84,100.00
14,four,63.84,64.17,100.00
14,hundred,64.17,64.59,100.00
14,thousand,64.59,65.1,100.00
14,years,65.1,65.43,100.00
14,ago,65.43,65.82,100.00
14,in,65.82,66.0,76.33
14,east,66.0,66.39,100.00
14,asia,66.39,66.81,100.00
14,mammoths,67.44,68.01,100.00
14,were,68.01,68.22,100.00
14,hunted,68.22,68.58,100.00
14,by,68.58,68.73,100.00
14,early,68.76,69.12,100.00
14,humans,69.12,69.78,100.00
14,who,69.87,70.05,100.00
14,used,70.05,70.38,97.68
14,spears,70.41,71.04,100.00
14,and,71.13,71.37,100.00
14,cut,71.37,71.64,100.00
14,them,71.64,71.85,100.00
14,up,71.85,72.03,100.00
14,with,72.03,72.21,100.00
14,hand,72.21,72.51,100.00
14,axes,72.51,73.17,100.00
14,their,73.53,73.83,82.01
14,frozen,73.83,74.37,100.00
14,flesh,74.4,74.79,100.00
14,has,74.79,74.97,100.00
14,been,74.97,75.21,100.00
14,analyzed,75.21,75.87,100.00
14,for,75.87,76.08,100.00
14,it's,76.08,76.23,73.42
14,dna,76.23,76.74,100.00
14,sequence,76.74,77.46,100.00
14,like,78.09,78.42,100.00
14,their,78.42,78.6,100.00
14,modern,78.6,79.05,100.00
14,relatives,79.05,79.83,100.00
14,mammoths,79.95,80.49,100.00
14,were,80.49,80.64,100.00
14,quite,80.64,81.03,100.00
14,large,81.03,81.51,100.00
14,the,81.87,82.05,100.00
14,largest,82.05,82.68,100.00
14,known,82.71,83.04,100.00
14,species,83.04,83.7,100.00
14,reached,83.7,84.09,100.00
14,heights,84.09,84.51,100.00
14,in,84.51,84.66,100.00
14,the,84.66,84.75,100.00
14,region,84.75,85.2,100.00
14,of,85.2,85.38,100.00
14,four,85.38,85.68,100.00
14,meters,85.68,86.25,51.01
14,thirteen,86.43,87.09,100.00
14,point,87.09,87.48,100.00
14,one,87.48,87.84,100.00
14,feet,87.84,88.23,100.00
14,at,88.35,88.56,100.00
14,the,88.56,88.65,100.00
14,shoulder,88.65,89.16,100.00
14,and,89.16,89.4,100.00
14,weights,89.4,89.73,96.28
14,of,89.73,89.91,100.00
14,up,89.91,90.06,100.00
14,to,90.06,90.21,100.00
14,eight,90.24,90.54,100.00
14,tons,90.54,91.14,100.00
14,eight,91.26,91.62,100.00
14,point,91.62,91.95,100.00
14,eight,91.95,92.19,100.00
14,short,92.19,92.58,100.00
14,tons,92.58,93.15,100.00
14,while,93.3,93.54,100.00
14,exceptionally,93.54,94.29,100.00
14,large,94.29,94.77,100.00
14,males,94.77,95.19,75.42
14,may,95.19,95.4,100.00
14,have,95.4,95.55,100.00
14,exceeded,95.55,96.03,100.00
14,twelve,96.03,96.42,100.00
14,tons,96.42,96.96,80.94
14,thirteen,97.08,97.65,100.00
14,point,97.65,97.98,100.00
14,two,97.98,98.25,100.00
14,short,98.25,98.61,100.00
14,tons,98.61,99.15,100.00
14,however,99.54,100.11,100.00
14,most,100.26,100.71,100.00
14,ce,100.71,100.8,48.63
14,species,100.8,101.34,100.00
14,of,101.34,101.52,100.00
14,mammoth,101.52,101.94,100.00
14,were,101.94,102.12,89.45
14,only,102.12,102.45,100.00
14,about,102.45,102.78,100.00
14,as,102.78,102.96,100.00
14,large,102.96,103.41,100.00
14,as,103.41,103.59,100.00
14,a,103.59,103.65,99.06
14,modern,103.65,104.01,100.00
14,asian,104.01,104.34,100.00
14,elephant,104.37,104.97,100.00
14,which,105.09,105.39,100.00
14,are,105.39,105.51,100.00
14,about,105.51,105.87,100.00
14,two,105.87,106.08,100.00
14,point,106.08,106.38,100.00
14,five,106.38,106.74,100.00
14,meters,106.74,107.22,69.81
14,to,107.22,107.37,100.00
14,three,107.37,107.67,100.00
14,meters,107.67,108.12,61.99
14,high,108.12,108.39,100.00
14,at,108.39,108.51,100.00
14,the,108.51,108.6,100.00
14,shoulder,108.6,109.2,100.00
14,and,109.32,109.56,100.00
14,rarely,109.56,109.98,100.00
14,exceeding,109.98,110.52,100.00
14,five,110.52,110.91,100.00
14,tons,110.91,111.45,100.00
14,both,111.87,112.26,100.00
14,sexes,112.26,112.83,100.00
14,bore,112.83,113.1,75.43
14,tusks,113.1,113.82,100.00
14,based,114.45,114.96,100.00
14,on,114.96,115.11,100.00
14,studies,115.11,115.71,100.00
14,of,115.71,115.86,100.00
14,their,115.86,116.04,100.00
14,close,116.04,116.43,100.00
14,relatives,116.43,117.21,100.00
14,the,117.39,117.54,100.00
14,modern,117.54,117.99,100.00
14,elephants,118.02,118.68,100.00
14,mammoths,118.77,119.37,100.00
14,probably,119.37,119.85,100.00
14,had,119.85,120.03,100.00
14,a,120.03,120.09,100.00
14,gestation,120.09,120.87,100.00
14,period,120.96,121.35,100.00
14,of,121.38,121.56,100.00
14,twenty,121.56,121.86,100.00
14,two,121.86,122.04,100.00
14,months,122.04,122.58,100.00
14,resulting,122.7,123.33,100.00
14,in,123.33,123.48,100.00
